,bert_umap_0,bert_umap_1,bert_umap_2,bert_umap_3,bert_umap_4,summary_umap_0,summary_umap_1,summary_umap_2,summary_umap_3,summary_umap_4
6781,3.9338331,8.394227,9.653095,3.1335967,3.9729376,8.466545,6.477963,4.8088374,3.5177827,4.162774
6782,4.4296203,7.0431824,10.586428,4.103973,4.9152966,7.092806,6.617218,4.738236,3.8445888,4.2271748
6783,4.7784495,8.322174,10.317249,5.2055187,3.1800904,9.747425,6.1778917,4.729163,3.1190758,2.647608
6784,5.1609225,7.1279216,10.770409,3.7106,4.042888,7.0737023,12.363555,3.3714228,8.637539,4.7917447
6785,-0.19088294,7.7071085,2.8147616,3.4808247,4.4369426,9.926895,5.7065573,3.2837157,3.7603502,2.67929
6786,3.0446641,10.2855835,11.781098,4.2853355,2.1507547,9.058055,6.6776443,4.5880065,3.7217832,4.0364795
6787,-1.3918705,9.310749,4.1645856,2.614009,4.7477145,9.924394,5.6906896,3.307299,3.6824803,2.6710289
6788,-1.3068224,8.7414875,3.7318509,3.1576488,4.9814644,9.935017,5.6957154,3.2811093,3.7462225,2.6805732
6789,-0.062509194,7.8276825,3.0893927,3.4199746,4.431414,9.922686,5.680574,3.3091187,3.6864793,2.674106
6790,-1.4635226,9.126654,4.548167,2.9765005,5.1032004,9.904315,5.6549053,3.331449,3.646739,2.6840587
6791,8.416123,6.6056576,11.938723,0.9265864,9.264869,8.981558,2.0448382,8.622641,5.3674765,3.7894487
6792,8.491447,6.5941834,11.830514,1.0381124,9.222585,8.626614,2.3026788,8.575969,5.3728633,3.9017406
6793,4.460222,6.8613605,10.435696,4.553067,3.680606,8.310141,5.1258116,4.566932,2.2997742,1.8334467
6794,2.3182452,9.120164,8.254747,2.8665369,3.8494518,7.1697598,5.8799453,5.4281163,3.7367427,4.258053
6795,4.8543606,8.339168,10.790116,2.9147737,3.4645202,9.4964075,6.1356044,4.4955583,4.026992,2.7576077
6796,-0.27617043,7.8928485,2.5111763,3.6592827,4.426338,9.107275,6.2653484,5.004748,3.3454936,4.416009
6797,-0.18547842,7.7522597,2.9099317,3.4410725,4.4901423,9.919333,5.6391506,3.3358583,3.5968049,2.669656
6798,4.147641,8.155526,11.196984,5.1920176,3.9121659,8.761171,6.9473586,5.922076,6.4454727,3.4300096
6799,3.8695607,7.6317687,9.528559,2.4675624,3.545707,9.817889,5.6091995,3.7098346,3.1037452,2.6403086
6800,2.6088917,9.710189,9.33111,2.738861,3.753722,9.917768,5.688742,3.2927723,3.7150686,2.6773276
6801,-1.9960287,8.309022,3.8034194,2.9102817,4.7182283,10.1199,6.268624,4.257324,3.8373287,2.810602
6802,5.02018,8.474103,10.153362,2.6793234,4.2214313,9.901022,5.520986,3.4978359,3.2341607,2.5795858
6803,4.277651,7.9594116,10.733616,2.893529,3.6957486,7.8992066,6.8556294,5.7063255,5.2499576,2.546933
6804,0.2926593,7.586442,2.5215304,3.633398,4.390379,9.930407,5.5878134,3.3200414,3.5877974,2.706942
6805,-0.48853582,8.371999,4.089975,3.3310363,4.8735175,9.891327,5.717775,3.3185244,3.7194676,2.6559832
6806,0.03364919,7.84994,2.584608,3.3530588,4.2669964,7.5198755,5.93699,5.045486,4.192957,2.8491006
6807,-1.3828835,9.032954,3.9936948,2.9074047,5.1338363,9.256071,6.0762954,4.56018,3.4090018,3.7265906
6808,5.517016,9.404553,10.602215,3.2414982,4.522377,8.65493,3.7208219,2.054149,4.420364,3.6201282
6809,3.670239,8.003898,11.907143,5.3906226,4.2438607,10.066331,6.4122715,7.0805273,8.186725,4.5839357
6810,4.5070467,8.127364,9.710733,3.6188188,4.0646405,9.719151,5.766882,4.131698,2.831028,2.5162382
6811,-1.8856062,8.726508,4.3047304,2.5850415,4.97514,9.773513,5.9411545,4.544756,2.8372037,2.5302577
6812,-0.16013756,7.669015,2.5043855,3.4788804,4.193155,9.921931,5.685474,3.3008494,3.7032409,2.672102
6813,4.371103,7.2335463,9.927922,2.746444,4.0786653,8.204611,7.3620934,5.0484495,3.5683312,1.5782384
6814,-2.1268399,9.636677,4.2890677,2.6670716,5.3977094,8.72006,6.254586,4.001241,3.9976656,3.150214
6815,4.371821,6.615694,10.970629,3.4478204,4.2189713,8.299761,6.9831223,5.5894876,5.9997997,3.6318154
6816,3.7573082,8.544264,9.606516,3.5446668,3.923658,9.876398,6.1137357,4.678098,3.0649729,2.5497196
6817,5.457999,6.2828207,11.416095,3.2558918,4.399955,9.285573,0.879873,4.6114583,6.575561,5.0345435
6818,-1.1362337,9.169688,3.762914,2.9170156,5.3783255,9.914365,5.6585712,3.326881,3.6299534,2.6668594
6819,3.8792014,7.6385922,9.653639,1.874845,3.5791473,8.798623,6.6032295,5.5704746,4.5139565,2.359724
6820,-1.5304096,9.5102005,4.339967,3.406806,5.2962914,7.727317,6.731806,3.962323,3.3374517,3.5195527
6821,-2.765445,9.826904,4.302934,3.121536,5.203818,6.0908027,7.1351056,3.8554394,3.8436904,3.5223367
6822,-0.2113692,7.749796,2.5018024,3.4855208,4.203544,9.92279,5.6367264,3.3406956,3.5838242,2.6669328
6823,4.636411,7.4566584,10.605918,3.5728807,3.6851175,6.4398985,7.0670824,3.6592522,3.4023812,3.240407
6824,4.712174,7.9228745,10.204665,3.439821,3.4384036,8.225734,5.715952,6.028474,2.9261546,2.8387148
6825,-1.3347237,9.023511,4.464425,3.0660427,5.168522,9.900532,5.68715,3.3183486,3.6510868,2.6613297
6826,4.707083,6.8247476,11.110047,3.443597,4.375898,9.437132,7.782074,4.263606,5.9031014,3.7426827
6827,2.6473396,9.231635,8.22482,3.1141841,3.864921,9.920221,5.6780953,3.3106787,3.6849809,2.6685574
6828,4.2862897,6.859454,11.152729,3.5757897,4.2338014,8.641651,6.01113,4.408955,3.5571134,3.8722594
6829,-1.4477365,8.822006,3.7454765,2.9387372,4.914328,9.915935,5.6727614,3.2996278,3.6854134,2.6818576
6830,-1.210009,9.091333,3.8748305,2.9435437,5.331857,9.907854,5.7232156,3.2952673,3.7608514,2.6672578
6831,0.008325546,7.787987,2.5459912,3.3326302,4.3161435,9.904493,5.5523696,3.4047725,3.3756013,2.667349
6832,-0.08050231,7.8744245,2.5294225,3.391575,4.3872986,8.162953,6.5403123,3.8685398,4.203072,3.262731
6833,4.6224527,7.5324554,9.975922,3.379121,4.437584,10.003535,6.066291,4.9345226,3.1217153,2.815878
6834,3.6733387,8.008663,11.918274,5.3966846,4.2428737,10.064954,6.4135985,7.080229,8.187817,4.5853577
6835,-2.0012655,9.468734,4.5060186,2.687727,5.1395674,9.833299,5.94362,4.1804686,3.1244864,2.6841295
6836,1.1445494,8.60457,5.943729,2.7258465,3.5932043,10.0762205,5.702398,7.5921474,7.125289,7.78219
6837,3.5210712,8.7264385,11.008721,2.5846694,3.9450228,8.660342,8.039723,3.778611,4.098026,4.1741095
6838,-2.0998583,9.874748,4.7980804,3.5872345,5.2273107,9.915931,5.6485767,3.3219297,3.6433313,2.668378
6839,-1.1247544,9.602231,4.1861563,2.5723372,4.844216,9.917355,5.7003083,3.2904289,3.7347977,2.6600273
6840,2.8044457,8.90793,8.672432,2.7127335,3.6454718,7.3905807,6.4941072,4.851365,3.8008854,4.7629876
6841,1.146087,8.604921,5.9445066,2.7255082,3.5917006,9.6710825,4.9274297,6.7524095,7.3319573,8.123921
6842,1.151859,8.599617,5.939375,2.7202604,3.5864224,9.749689,5.2050943,7.029224,7.2577596,7.954369
6843,1.3407524,8.410316,5.7491703,2.5293424,3.3947146,9.127465,6.177985,4.8894224,3.1891437,4.4637246
6844,1.1584569,8.592084,5.9292583,2.711524,3.5784695,10.544084,4.690337,6.4804573,7.515518,8.966327
6845,1.1424767,8.610995,5.9513555,2.731322,3.596862,10.406337,4.8898363,6.8526287,7.633273,9.058452
6846,1.1432496,8.601746,5.9355507,2.7247036,3.59375,10.527686,5.2656016,7.293961,7.552676,8.884877
6847,1.1455811,8.601767,5.9370365,2.723942,3.592252,9.003809,6.2110744,4.5214486,3.0170758,4.6477814
6848,1.1429379,8.608641,5.9464693,2.728903,3.5944314,10.4986,5.50178,7.7488565,7.731551,9.093743
6849,1.1413774,8.608014,5.948145,2.7298052,3.5957174,10.283511,5.2285256,7.459186,7.819962,9.235343
6850,-1.5589651,9.669455,4.7559147,2.9259639,5.271793,9.913597,5.6496615,3.3444102,3.6100695,2.6762278
6851,4.228129,7.3608193,10.402764,3.0289423,4.1375427,6.9727,6.5082726,0.7605308,5.728848,4.476191
6852,-1.4126298,8.60463,4.130862,3.24378,5.4961996,9.781584,5.673106,3.9570236,3.197445,2.5965996
6853,3.8687613,10.38201,7.9668036,2.7769015,3.608544,9.689136,5.84215,4.130023,2.9678383,2.4768686
6854,-1.1923022,9.321989,4.0544963,2.6255665,4.79869,8.648402,6.2483783,5.112318,3.967161,3.1074321
6855,3.427077,8.214109,9.588683,3.097525,4.1581354,9.739135,6.1213455,4.864351,3.5525105,3.6264212
6856,-0.08244997,7.6102276,2.4564319,3.4823058,4.2115164,9.919594,5.6231966,3.3429396,3.5681918,2.6629188
6857,4.530929,7.661433,9.695633,3.083091,3.8358521,9.85829,5.585507,3.5357049,3.2663217,2.6314676
6858,4.7586412,7.384195,10.44281,3.2887108,3.5703487,7.9876738,5.844935,5.7022176,3.3015704,1.6433288
6859,-1.4854213,8.829869,4.4583874,2.6733236,4.9001493,9.931542,5.633912,3.3452275,3.6193297,2.6529877
6860,-1.6033903,9.183425,4.3318014,3.0041115,5.420898,9.922661,5.66251,3.3093348,3.6894302,2.6658874
6861,-1.9770889,8.574649,3.9430902,3.1122186,5.0906324,9.918189,5.6599874,3.3193972,3.648545,2.6699886
6862,5.517625,7.3456364,10.403987,2.6602821,4.4188814,7.6716967,6.786685,5.0944695,3.878256,2.1290581
6863,4.3010745,8.48004,10.355836,3.2678545,4.6385612,9.922586,5.6259365,3.3305323,3.603038,2.6767173
6864,4.84755,7.543461,10.3115225,3.482147,3.2759228,9.904512,5.587135,3.4012775,3.4399354,2.6494968
6865,-0.11782454,7.8564515,2.6578665,3.3812559,4.433711,9.9842415,6.2916536,5.1627765,3.3795571,3.2025592
6866,0.03572215,7.640207,2.470967,3.3800414,4.281671,9.884663,5.6254945,3.3984199,3.4964707,2.6520448
6867,4.265858,8.416911,9.735301,4.1342397,3.7065775,9.914458,5.6319327,3.3518634,3.5722394,2.6558206
6868,5.539815,9.426434,10.608064,3.2301934,4.5126977,8.0067215,4.460496,1.976286,5.839634,3.4025316
6869,3.1432788,9.141971,9.939208,2.638303,3.7726252,9.580222,6.250516,4.927313,3.8442929,3.894674
6870,3.94955,7.696452,10.494305,3.3247182,4.011243,8.517831,6.690074,2.333471,4.177447,4.2204514
6871,3.2333891,8.416036,9.448837,2.849898,4.0278077,9.255947,6.133441,4.50846,3.833998,3.551844
6872,-1.3007885,9.101791,3.958023,3.0267522,5.42797,9.921015,5.66161,3.3197396,3.647126,2.66763
6873,2.4771278,9.378218,8.647491,2.8693454,3.7681434,9.914819,5.6570883,3.3168223,3.6340642,2.6817698
6874,-0.06442026,7.7926817,2.6678467,3.305737,4.48757,9.92468,5.616277,3.3435333,3.554354,2.664287
6875,-0.11257431,8.366762,3.7730894,3.1253402,4.389321,9.562447,5.861069,4.643498,3.986968,3.9067848
6876,3.0397928,10.255326,11.743836,4.2774935,2.171124,9.941676,5.9099298,4.567826,2.9328656,2.6277728
6877,-1.5071893,10.632871,5.5436335,2.7507782,4.031599,9.806125,5.6203628,3.6815677,3.16891,2.607464
6878,4.4173183,7.8415985,11.451105,4.569637,4.4026666,8.345303,6.6860976,4.048111,4.56213,2.8195386
6879,4.734753,7.963371,10.199903,3.4912596,3.427485,9.269127,6.228201,4.916459,3.347153,3.1540458
6880,-2.0799518,8.780237,4.6124096,2.5074565,4.8353567,10.0829735,4.7098866,4.0003014,4.791387,1.6229601
6881,-2.2133164,9.206495,4.4980025,3.5566657,5.057519,9.737575,5.6955023,3.682648,3.1634595,2.60079
6882,3.9990299,9.402469,11.239667,2.9129694,3.9982498,7.9589295,6.395756,4.982241,3.434183,3.1025655
6883,-2.1344547,8.532446,3.9474394,2.8992736,5.0447135,9.89993,5.6493707,3.340502,3.593926,2.6605656
6884,3.6689212,9.058767,11.148938,2.678739,3.968916,9.656731,6.5581965,3.6635354,4.890064,3.2642112
6885,-1.1675786,8.48037,3.4644063,3.1647296,4.77376,9.877137,5.593979,3.4540713,3.4006562,2.6394322
6886,4.9232802,6.8855357,10.757039,3.9996533,3.4243076,9.771427,5.633116,3.920565,3.0428805,2.5992332
6887,5.104256,7.3655868,10.432571,3.4508963,3.1902714,9.877934,5.574367,3.4879196,3.315162,2.63189
6888,0.14098325,7.7400107,2.424388,3.6314898,4.0826426,7.3597264,7.534323,3.4886389,3.7614875,3.6931016
6889,5.714352,7.0118194,11.120198,3.440256,3.9873316,9.185467,7.991324,4.559822,5.383113,3.5739355
6890,-1.1574922,9.064205,4.0354,3.223976,4.8297453,9.731087,5.9306097,4.401537,2.927234,2.5410259
6891,2.8885746,9.482575,10.022896,2.1901689,3.4863932,10.000272,6.2841296,5.1737647,3.490882,3.0724943
6892,5.334754,6.260654,10.98086,3.4711914,4.6408353,7.996587,3.2824583,5.316999,5.753009,2.2981389
6893,0.098776005,8.043892,2.4800825,3.3100662,4.212562,9.827863,5.6158023,3.4820795,3.349856,2.6096897
6894,-1.3850337,9.166177,4.0310717,2.6684031,4.8268356,9.934314,5.60324,3.3467927,3.5569046,2.6843092
6895,2.2546093,8.882553,12.90509,5.239347,3.0590086,9.019092,6.1378136,4.9731746,3.386426,4.27234
6896,2.2557638,9.386517,8.09987,3.2917745,3.9650636,9.898992,5.647073,3.34418,3.5877414,2.666994
6897,4.5307803,7.2145853,11.005084,3.1851943,3.3094742,9.789797,5.6325917,3.7357006,3.0623424,2.6005032
6898,4.8866835,7.6750455,10.276115,3.5545495,3.3800442,9.825498,6.070506,4.632896,3.029995,2.4539146
6899,0.096390426,12.2644205,5.348544,2.2664635,4.639914,9.82359,5.507962,3.514221,3.236521,2.622451
6900,-1.6735654,8.679974,4.0508623,3.3355625,5.2093863,9.873117,5.629537,3.4330606,3.4472425,2.6556463
6901,-0.18203326,7.9361916,2.685309,3.3763294,4.4228735,7.9803557,7.35788,3.878034,2.6192393,3.8610625
6902,4.93658,6.614838,10.764598,3.4255247,3.7531805,7.8009233,4.4082174,4.7714834,4.8423715,0.7237204
6903,4.3481793,8.225596,10.46356,1.8670892,3.5004168,8.319209,8.600139,2.9664876,4.113488,3.819771
6904,-0.2858155,8.058664,3.2007475,3.3240469,4.5128884,9.800839,5.899445,4.475788,2.9634016,2.5493414
6905,4.8877544,7.96606,10.780406,4.1626515,4.771662,7.4719844,6.4798207,4.5428467,4.171603,3.3794155
6906,4.244449,8.256426,9.298862,3.9599767,4.171967,8.346839,7.4135785,4.9141793,4.2819786,3.8460128
6907,2.1067915,9.687665,9.291042,3.3518534,3.4255118,9.812882,6.2622404,5.160549,3.4669163,3.5407128
6908,4.9311233,6.3916163,10.43467,4.341314,3.5550997,9.845972,5.578563,3.628016,3.1479409,2.6166813
6909,-1.1954172,9.605245,4.6673374,2.6055949,4.719966,8.758502,6.7104154,4.237375,4.3267336,2.4086065
6910,-1.6084323,9.941464,4.761202,3.2885187,5.1512756,9.87313,5.6374187,3.3866842,3.5207653,2.6512234
6911,3.874126,8.858782,10.516793,2.7357938,3.514758,8.881178,6.194679,3.8782086,3.3937478,3.1604865
6912,3.218491,9.156074,11.880558,3.052364,3.961456,9.150101,5.8557625,4.70983,3.9611545,4.691158
6913,4.4312234,8.414813,9.744004,4.2780194,3.652503,9.836386,5.586321,3.8138747,2.9746075,2.5678096
6914,4.4462223,7.0183115,11.296478,3.8890693,4.443046,7.3136654,9.101067,5.635677,3.7116153,2.762755
6915,3.1707566,8.114602,9.212331,2.31107,3.705856,9.864338,5.5927753,3.512183,3.301919,2.626749
6916,5.436528,7.39227,10.428453,2.790831,4.366202,7.4676013,6.6805353,5.499636,3.9113808,2.3655949
6917,4.5198746,9.10345,11.744308,5.90742,4.8181486,9.796989,5.699068,3.9717903,2.8536794,2.5194905
6918,4.242345,8.506301,10.21051,3.334554,4.133031,8.927209,8.150028,3.2758434,4.1774554,1.2696346
6919,-2.114389,9.043214,4.424071,2.7841108,4.922917,9.879446,5.635448,3.3896313,3.525016,2.6542573
6920,-1.207437,8.92461,4.018493,3.1689699,4.902613,8.489043,5.9047217,4.8622117,3.6283092,4.0539923
6921,2.0848646,9.568817,7.984797,3.1596675,3.7639573,9.73761,5.824683,4.22179,2.8156648,2.487855
6922,-1.7509074,8.583963,4.3670645,2.8968635,5.275971,9.904652,5.615317,3.3800645,3.5027735,2.653304
6923,-1.748268,9.511061,4.5821695,2.9076908,5.0375314,9.86801,5.620672,3.4099085,3.4811864,2.6498563
6924,3.3335617,9.00197,11.063448,2.9443562,4.27359,7.3942766,8.429806,3.8897824,5.1759615,2.1266143
6925,4.865512,6.209894,11.133073,3.296039,4.346362,9.145023,7.1464095,3.8611326,6.1326766,4.1182103
6926,-1.8354369,8.559795,4.1074185,2.7872686,5.0364747,9.889753,5.6328487,3.3926482,3.516994,2.6501994
6927,-1.5949323,8.354949,5.426777,2.1302059,4.4810543,9.815445,6.1512294,4.9209514,3.13919,2.785826
6928,-1.540874,10.263403,4.9237065,3.0756688,4.8547635,9.7356615,5.724634,3.694867,3.1951485,2.6228209
6929,-1.0671042,8.54847,3.6679146,3.188037,4.828731,9.886847,5.6128464,3.4014323,3.4696643,2.6527095
6930,4.827395,8.751513,9.875468,4.263605,3.8863275,7.806911,6.145767,4.842721,3.5687027,3.9561737
6931,4.3828487,7.1501417,11.217926,3.9537108,4.416727,5.762415,6.2564836,7.3414583,4.988059,2.0164194
6932,-1.4979385,9.589753,4.676756,2.6514099,4.761677,9.717003,5.800775,4.1776667,2.8531914,2.525588
6933,4.0950165,9.647828,11.938885,6.097603,4.5316224,7.6067185,8.05666,3.9912798,4.089973,3.165632
6934,-1.2522525,7.89847,5.560104,2.0913093,4.179642,8.337483,6.7469945,4.0342293,3.724122,2.9134898
6935,2.7588868,10.85913,12.020977,4.042927,2.0786722,9.806157,6.1203547,4.923713,2.995416,2.7368813
6936,4.8674827,6.941251,10.917907,3.4017527,5.1195874,7.392685,7.4195523,5.264685,6.8600197,1.0855126
6937,-2.3453946,9.12586,4.428852,3.315251,5.019539,9.881668,5.6053224,3.4306376,3.4266052,2.648692
6938,3.8421311,7.17243,10.754879,3.5905025,4.1588206,7.5783644,8.298143,4.504114,2.038993,3.1854467
6939,5.0581665,7.2282305,10.51169,3.7487068,4.2076926,9.89958,5.977985,4.6808543,3.0010421,2.5281591
6940,1.118617,8.61694,5.957137,2.742044,3.6133785,9.8587055,5.580644,3.5776312,3.2206147,2.6266382
6941,4.1529937,8.895363,9.172426,4.0297155,3.6900911,9.902357,5.525441,3.5777583,3.1327085,2.5633466
6942,-0.101479836,8.105111,3.2094567,3.2740247,4.4282155,7.7615013,5.5783987,3.4320009,3.1764235,2.7823384
6943,4.5884757,6.280713,11.080617,3.6830208,4.66197,6.570463,19.388845,4.913904,4.2592444,1.5242076
6944,5.3650737,7.1459928,10.251808,2.24809,4.2805605,8.824924,5.8210683,2.103865,4.340903,4.0744514
6945,-1.5308508,8.673927,3.726961,2.9329176,4.9395294,9.846632,5.8889275,4.3713675,3.0415921,2.5586767
6946,-0.9689245,10.061325,5.031403,3.0731788,4.933007,9.736895,5.969863,4.202587,3.1307895,2.602534
6947,4.8874884,6.464162,10.616455,3.913268,4.816769,7.979971,6.674068,3.2031384,2.83649,2.339482
6948,4.401319,7.3395257,11.108927,3.9391856,4.256483,8.34344,5.9661903,5.2322187,3.8691308,3.4935014
6949,3.6450422,7.298564,9.375449,3.9720929,5.463255,9.190178,8.777688,4.339308,4.0957355,2.4596767
6950,1.3618976,8.388597,5.7317467,2.5062392,3.368677,10.594919,5.7735085,7.9073396,7.5198574,8.728533
6951,4.93661,6.7093005,10.8196535,3.8239853,3.5995786,7.847613,6.0910716,4.066831,2.9325538,1.8129929
6952,4.89889,6.8488693,10.743681,3.1906476,3.9946618,8.275651,9.6970005,5.2236285,5.6405616,3.5371222
6953,5.1003594,5.9783115,11.431252,3.5155401,4.681121,7.6405497,9.893096,5.83608,5.9976635,4.256074
6954,-1.4628427,8.866776,4.2146163,3.2056835,5.0355563,9.884975,5.6004877,3.4727895,3.391,2.6658022
6955,4.4283476,7.4044623,11.069331,3.9200857,4.2530484,9.818172,5.5720787,3.65313,3.1403008,2.5862916
6956,2.4243102,10.875082,11.637768,4.154136,2.2334616,8.400162,5.841358,4.940575,3.7241387,3.4184575
6957,-1.4930664,10.071647,4.829075,3.3206015,4.875408,9.588773,5.7491937,3.8018463,3.1205533,2.6654084
6958,-0.051801734,8.473734,4.12794,3.2247953,4.4713078,9.891188,5.602087,3.4181519,3.4743955,2.6551435
6959,2.3835628,9.033427,8.448291,3.006794,3.9888334,9.769877,5.6251416,3.7000878,3.1105146,2.6184275
6960,4.4846287,6.893791,11.359569,3.8218374,4.4994664,6.419991,5.1472087,8.435542,6.3876185,2.1251605
6961,-1.5115145,10.0996685,4.880456,3.2323854,4.7559285,6.860355,7.078834,3.4811292,3.543532,3.04166
6962,4.3573437,6.1689925,10.455534,3.6664517,4.140667,8.739012,8.072062,3.5928156,5.1082587,3.7760804
6963,4.020447,9.529947,8.403136,2.648929,3.3427196,9.785278,5.662304,3.8266437,3.063969,2.5813808
6964,-2.0214071,8.789963,4.6922927,3.4739935,5.4821587,9.839123,5.621429,3.5085514,3.349314,2.6556485
6965,4.430273,6.612313,10.567628,3.7091484,4.1230674,8.165283,8.096754,4.3511558,3.5669625,1.6238992
6966,-2.231469,8.257374,4.175037,2.768338,5.3176804,9.834358,5.599682,3.583714,3.2263708,2.608468
6967,5.4745717,6.9664927,10.183427,3.0418186,4.74473,10.15624,7.957524,1.9795468,3.4411256,3.8576512
6968,4.5555367,7.1628623,11.349026,3.8710976,4.516115,8.951422,9.4604845,5.163823,1.5892763,1.3993757
6969,5.6861334,4.9217186,11.36843,2.7280507,5.897128,6.9314337,6.371103,5.789965,4.1738605,3.029238
6970,-0.04794267,7.939324,2.330843,3.580518,4.488361,9.768592,5.89887,4.4356284,2.904916,2.6155984
6971,4.3495436,7.845295,11.492837,4.4400635,4.323049,8.191191,4.6400657,2.579945,5.789512,4.9618845
6972,3.4553993,8.962441,11.995739,3.4363787,4.089705,10.066251,6.177668,4.486508,3.457408,2.5584178
6973,4.3113813,7.7978277,10.091504,3.5600452,4.792749,8.106901,7.4607487,3.6725826,4.5923557,3.201138
6974,3.8259332,10.388123,7.7015495,2.9834094,3.413232,8.583008,6.5523467,4.989975,3.8393018,4.1433253
6975,-1.6447579,8.394783,4.8690624,2.3410692,4.545722,9.314584,6.1707883,4.6373954,3.7453735,3.7967873
6976,2.70036,10.328587,11.679655,4.1067557,2.3384926,8.670282,6.303376,4.990746,3.3601441,4.3461146
6977,5.4912853,7.021077,10.245807,2.989381,4.7186737,8.785523,6.91975,5.654169,4.3952894,3.4594517
6978,4.3323894,8.854106,11.839654,5.694981,4.710059,9.315897,6.2486076,5.587897,5.231779,2.411965
6979,4.183902,7.8391547,10.102954,3.8972573,3.766407,9.79768,6.0261846,4.5971084,2.827702,2.4812024
6980,4.4435916,6.9590883,11.332776,3.863253,4.4751964,6.581154,5.3204927,8.502957,6.3013206,1.6977305
6981,4.305952,8.061094,10.704507,4.3187847,3.996853,9.572429,8.751075,6.7829194,6.7242045,3.3129756
6982,-0.87315273,10.128171,5.3323903,2.8679707,4.45252,9.8884,5.611574,3.4427533,3.4181173,2.6286392
6983,4.996437,7.5954394,10.964081,3.588985,4.3111997,8.944384,8.844946,7.3779416,7.5951734,2.1420643
6984,-1.4563196,8.659822,3.961504,3.3773217,5.0821567,9.860106,5.6195474,3.458118,3.4128711,2.6424117
6985,5.206228,6.268291,11.183055,3.8083003,3.5423307,7.652708,6.130193,4.4400387,2.413371,1.7082452
6986,4.0944233,9.703662,8.338569,2.8912344,3.631315,9.324909,6.3539896,4.316727,3.728811,3.0546675
6987,4.494557,6.8840237,11.373845,3.8334398,4.532678,7.8956313,6.5725365,9.397438,8.436057,1.5438193
6988,3.7482047,7.600595,9.585598,2.9292142,3.7313013,9.313237,6.2050166,4.5429044,3.4811509,3.3216405
6989,8.623554,6.5923333,11.624315,1.1629686,9.201409,8.819966,2.1152399,8.79039,5.2540326,4.0301237
6990,-1.5127747,9.651821,4.4381943,3.4180279,5.3032207,9.866246,5.650831,3.4299316,3.4926527,2.6433449
6991,-1.9723274,9.761376,3.983865,3.995131,5.790361,7.271725,3.3934786,3.9034307,4.0144086,2.693374
6992,5.4060874,8.671312,9.962988,3.9281464,3.6719215,6.489959,8.49896,2.7375,5.011257,4.9122853
6993,-1.3642503,8.971593,4.178404,3.0627067,4.9802284,9.7428055,5.6724353,3.9098494,3.0091267,2.5745776
6994,4.324034,7.8092995,10.069216,4.018664,4.2741523,9.86079,5.585272,3.5493228,3.2557545,2.6249135
6995,4.0950303,7.872063,9.686716,2.9523165,3.940768,9.187036,6.671075,4.1484437,4.8245034,3.3270495
6996,-1.2065563,10.386269,5.259786,2.9473543,4.5366287,9.649436,6.247063,4.7756844,3.7163553,3.4603508
6997,4.183,8.044758,9.393335,3.5573165,3.8802114,9.869727,5.5803175,3.6034007,3.1861622,2.626146
6998,3.131985,9.652598,10.019279,3.0002592,3.7429533,9.933636,6.2346196,4.1284127,3.6739078,2.9440904
6999,-1.4172732,9.6078415,4.746067,2.9806898,4.921647,9.877659,5.6260204,3.395346,3.506301,2.659556
7000,2.884614,10.541574,12.173031,4.3472624,1.903305,9.589858,7.369263,6.179289,4.0303264,0.69010824
7001,4.498821,7.2218103,11.040797,4.0208244,4.2786384,8.316173,7.156172,3.6169147,4.441368,4.1724424
7002,3.258126,10.738977,12.049962,4.3020015,1.9450296,9.782128,6.806498,7.1459026,5.984284,3.1977544
7003,2.659921,10.486433,12.213364,4.3766375,1.3740917,9.120715,6.0013714,5.3289094,4.1740227,3.1235554
7004,2.960155,10.306163,12.034795,4.175334,1.8585907,8.838623,6.1143665,4.2639337,5.536841,5.131578
7005,3.9444027,7.9758635,11.117426,4.356864,4.272265,7.599781,7.5401154,5.9190755,4.7501464,4.07116
7006,3.9125354,7.995065,11.142082,4.3909535,4.2806563,7.5062017,7.429512,5.735022,4.5050983,4.1864357
7007,2.2230582,9.307502,8.122957,3.0588999,3.894042,9.854752,5.601131,3.5093157,3.318871,2.6374178
7008,3.007375,10.722335,12.23349,3.7722285,1.7393986,9.923072,6.2476125,5.0447335,3.0127034,2.5068474
7009,2.5898619,10.5641365,11.8558855,3.8604596,2.2882636,9.743304,7.514779,3.6839595,2.7192347,4.571753
7010,-1.7245133,8.702625,4.2214704,3.1881633,5.6004176,9.87807,5.6185355,3.4742851,3.386947,2.636242
7011,-1.1328651,8.935592,3.9332764,3.2914765,4.956606,9.85075,5.603961,3.5167348,3.305783,2.623286
7012,-2.231966,8.696806,4.246589,3.2999883,4.947495,9.856219,5.6074443,3.5113719,3.3328974,2.6310008
7013,4.735212,7.865539,10.812029,3.1245155,3.7572129,8.6532135,8.530547,4.2967668,4.175979,2.6463187
7014,5.470395,6.971557,10.184131,3.0415983,4.7364774,10.228017,8.438642,2.7886786,3.5866725,3.7640283
7015,4.4479513,6.8971815,11.379197,3.846306,4.5283766,4.6376677,3.6510646,7.555643,7.0114903,1.0066364
7016,-1.2835728,8.677735,4.030555,3.1803305,5.254857,9.854172,5.5980325,3.556006,3.2752461,2.6252646
7017,3.1725593,10.562446,12.039628,4.314113,1.8639776,8.219926,7.6863136,4.9173784,4.513711,1.5611284
